id,user_id,type,data,created_at,updated_at
32ac7a8f-2faf-4b10-8232-37ffa3352de7,fe4d910c-04e3-4a79-b0b0-b7dd8abb8ba8,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""17:25""}",2026-03-28 17:25:00+00,2026-03-28 17:25:00+00
2ce83306-7d78-4d56-afe6-855cac0a2268,b8ecce1e-90cc-43e8-b0f2-2d03a4333611,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""08:15""}",2026-03-16 08:15:00+00,2026-03-16 08:15:00+00
f0987a09-5830-49da-b9ef-f87e5d5943c0,878fadea-23af-4f58-87ed-46a070606bc5,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""18:03""}",2026-03-19 18:03:00+00,2026-03-19 18:03:00+00
1ed09103-be4d-4a4b-96f5-3e13770f738c,a572e1fc-ff11-4875-8646-60f13f97be4e,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""08:39""}",2026-04-01 08:39:00+00,2026-04-01 08:39:00+00
178f3a47-0c0a-4ba3-bd08-c0a7ceb335ad,749c1041-1b9a-4849-8736-e625a698b968,cancellation,"{""content_title"": ""Startup Pitches"", ""time"": ""08:53""}",2026-03-20 08:53:00+00,2026-03-20 08:53:00+00
2f5bcbfd-1dca-4788-bd30-2cc20f8cb464,cc0dd2b7-4f5e-4902-acea-8ae1900de0ea,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""08:05""}",2026-04-10 08:05:00+00,2026-04-10 08:05:00+00
ce38949e-edad-4462-af20-f9bdf8cba949,1ba786a6-5ac9-4dc2-be2b-3c9f40dc498a,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""12:46""}",2026-03-20 12:46:00+00,2026-03-20 12:46:00+00
e663d70d-6c6f-4902-be6f-732655226394,393edef8-4a75-42e6-8139-6214ba1afc54,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""11:12""}",2026-03-29 11:12:00+00,2026-03-29 11:12:00+00
e8da2308-270d-4105-9053-f31608619577,896d923d-87a0-468c-948f-9961a4931b31,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""10:02""}",2026-03-18 10:02:00+00,2026-03-18 10:02:00+00
dfef5ca6-8b0d-4c99-aeff-b4b3c1b53363,c06eaee3-78ee-4a32-9892-1a9f2fbb60bb,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""11:06""}",2026-03-19 11:06:00+00,2026-03-19 11:06:00+00
74975052-5b63-4221-bcd1-24f440de9700,48657c19-2347-495c-825e-dbaaf03084a0,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""19:06""}",2026-03-14 19:06:00+00,2026-03-14 19:06:00+00
ddacea6d-acf1-4fe8-8c7a-44c63cb0fa47,7ed4196c-c558-4ece-b593-1b1b8eabd43b,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""17:29""}",2026-03-14 17:29:00+00,2026-03-14 17:29:00+00
0299690b-3a71-49a8-b8ba-89999b9325a8,676484ab-84c6-4cfa-8a48-037844525bee,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""15:51""}",2026-03-19 15:51:00+00,2026-03-19 15:51:00+00
c3cf1b29-b1e6-4f1c-b9e9-f82fc601a0ea,52489b31-bb80-406d-a330-92f66fad186f,booking,"{""content_title"": ""Unity Basics"", ""time"": ""12:06""}",2026-04-02 12:06:00+00,2026-04-02 12:06:00+00
20eae969-1a98-4cdb-b75c-cc1f1b228f9b,426e86e3-146c-45e8-8664-3901feaa316c,booking,"{""content_title"": ""Decision Maker Summit"", ""time"": ""16:39""}",2026-03-31 16:39:00+00,2026-03-31 16:39:00+00
e2840c54-dfa2-4713-975c-407768dc1b0c,4f59f33c-ec7a-4adb-9e38-e7b26e3d30f7,booking,"{""content_title"": ""Robotics Live"", ""time"": ""13:43""}",2026-04-06 13:43:00+00,2026-04-06 13:43:00+00
c9737ad8-de94-4ee6-9bf7-836cb4f2d333,91193ef4-776e-4c44-aecb-e2a578530dff,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""19:14""}",2026-03-31 19:14:00+00,2026-03-31 19:14:00+00
6fc6991b-3b6c-436a-a520-87f4db7289a4,9466fcda-cbfb-438a-81f3-aef28f258cfc,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""09:39""}",2026-04-05 09:39:00+00,2026-04-05 09:39:00+00
f968b4c9-a691-4e97-b81f-d986c3e64c83,3f4f15d7-9d62-47f8-8ad0-d613c7310009,booking,"{""content_title"": ""Design Thinking Workshop"", ""time"": ""15:11""}",2026-03-17 15:11:00+00,2026-03-17 15:11:00+00
5babadca-9054-4836-973a-42293c43e712,b4d106d3-764f-4de1-b48d-0ab2ccff060a,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""09:07""}",2026-04-07 09:07:00+00,2026-04-07 09:07:00+00
9cf09ad9-0be9-4ee8-8df6-a148ada79ea3,331f9dc2-3de5-4a22-8efc-06502e462b34,booking,"{""content_title"": ""Coding 101"", ""time"": ""08:29""}",2026-03-18 08:29:00+00,2026-03-18 08:29:00+00
f6530a5e-5dd7-4b5a-ab15-be49ee59920f,11d18861-c594-489b-aabc-122c463ab1f5,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""18:52""}",2026-03-15 18:52:00+00,2026-03-15 18:52:00+00
5552fe77-d7f1-4232-b2c0-699e3d18f982,3472bb1f-bddc-4d3e-bd4e-6f6ea9886c46,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""18:12""}",2026-04-10 18:12:00+00,2026-04-10 18:12:00+00
e9a77757-432d-4888-b994-9ee74aaa68c6,cf3a66c1-5d0a-44a3-8594-be2d8c2a1f96,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""09:18""}",2026-03-18 09:18:00+00,2026-03-18 09:18:00+00
3cd27f51-4d18-4ee9-b843-61d032b10569,9757a490-8a8c-4575-ad30-b96c8929687c,booking,"{""content_title"": ""Interactive History"", ""time"": ""13:26""}",2026-03-27 13:26:00+00,2026-03-27 13:26:00+00
d647bcb1-ef3c-4f69-9b41-93e9aa26f8e6,c71aec3d-6981-46eb-b73f-26679f5d0730,cancellation,"{""content_title"": ""Coding 101"", ""time"": ""14:20""}",2026-03-25 14:20:00+00,2026-03-25 14:20:00+00
a2126df5-525f-4b79-96e7-64e9ca0c4c27,1355a7c7-c155-4c01-bde4-6f568fd8dbb4,no_show_warning_1,"{""content_title"": ""Mars Colony VR"", ""time"": ""08:46""}",2026-03-14 08:46:00+00,2026-03-14 08:46:00+00
cd62e534-11fb-4e63-8c9e-79bf539635cd,1113c9a5-22d4-4207-9490-6f0f138b3c8f,booking,"{""content_title"": ""Robotics Live"", ""time"": ""11:29""}",2026-04-06 11:29:00+00,2026-04-06 11:29:00+00
3553f035-510b-486c-b621-453f17a5c048,7163ab7e-705d-455c-931a-51babd826f9d,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""12:00""}",2026-03-20 12:00:00+00,2026-03-20 12:00:00+00
8d260e95-9472-4021-9238-d2cf23f44f97,ea46f340-5ae0-4629-a669-5ac3c2b3eef6,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""14:29""}",2026-04-01 14:29:00+00,2026-04-01 14:29:00+00
38e9e151-ddc3-4a6b-9973-2c23ea06e016,c7cc0e38-5e06-49cc-9583-450265650c3a,no_show_warning_1,"{""content_title"": ""Interactive History"", ""time"": ""15:38""}",2026-03-20 15:38:00+00,2026-03-20 15:38:00+00
1897b6bf-6efc-42c2-a6b9-db4d6e8a09c9,50e4bea2-4a02-4da1-8dc7-beef66f1e5b5,no_show_warning_1,"{""content_title"": ""Mars Colony VR"", ""time"": ""08:55""}",2026-03-15 08:55:00+00,2026-03-15 08:55:00+00
57289915-e418-42fb-90c7-b4a73617de0b,039a4d47-438f-4476-88e0-3c117d0ed60d,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""16:54""}",2026-03-28 16:54:00+00,2026-03-28 16:54:00+00
2f89d6e6-6ec7-4a42-a2ad-b6e76261ffdb,426e86e3-146c-45e8-8664-3901feaa316c,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""13:25""}",2026-03-27 13:25:00+00,2026-03-27 13:25:00+00
fdb688cc-8cbb-4839-b436-01c15a47d7f4,72961cc2-ae0e-41e4-97f5-ba776f8f0606,cancellation,"{""content_title"": ""The Clouds Are Up"", ""time"": ""19:24""}",2026-03-20 19:24:00+00,2026-03-20 19:24:00+00
ccfa4f21-e2a4-4fa3-83d7-0a38fcfece28,433df672-d264-4e12-9169-a8ecaf040f10,booking,"{""content_title"": ""Future City Layers"", ""time"": ""11:18""}",2026-03-17 11:18:00+00,2026-03-17 11:18:00+00
280423a7-412a-4511-9eaa-dfcca53c7eb6,bf3a8e89-d735-4b99-8faa-654eda84d122,cancellation,"{""content_title"": ""Robotics Live"", ""time"": ""15:30""}",2026-03-14 15:30:00+00,2026-03-14 15:30:00+00
c2b97811-a135-41c5-8bce-3af6604ab9c0,7f2c142b-a151-47da-b4b8-b6015b0d589d,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""17:35""}",2026-03-29 17:35:00+00,2026-03-29 17:35:00+00
d7813c76-8608-4f75-91ac-b5f263430da7,c034f8bf-e0fc-47a3-ac94-2a8c6b4e897d,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""17:04""}",2026-03-26 17:04:00+00,2026-03-26 17:04:00+00
29c26bc1-447e-435d-baab-7293194357b6,cbed2d9b-e3ce-420e-88cd-65d78ca34c39,cancellation,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""08:41""}",2026-03-18 08:41:00+00,2026-03-18 08:41:00+00
0581890a-f153-4bfc-897b-a704d0af9755,b4d106d3-764f-4de1-b48d-0ab2ccff060a,booking,"{""content_title"": ""Blender Modeling"", ""time"": ""16:55""}",2026-03-17 16:55:00+00,2026-03-17 16:55:00+00
39525118-e326-40ee-ae95-6a05e91325c6,eb47550c-5bb1-42ca-a792-41dd75d8c786,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""16:55""}",2026-03-26 16:55:00+00,2026-03-26 16:55:00+00
d2632f7f-77de-4dc3-a2b2-9b041c88541d,9466fcda-cbfb-438a-81f3-aef28f258cfc,no_show_warning_1,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""11:43""}",2026-03-17 11:43:00+00,2026-03-17 11:43:00+00
ee231fab-e38c-44a8-90bb-3414ff0e2e21,c293d3b1-4ec6-4f9c-b240-66951b034cfe,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""18:21""}",2026-03-25 18:21:00+00,2026-03-25 18:21:00+00
bbdc0968-b312-47c2-acbb-880e41355da4,32fdbcff-b86c-4126-bc02-74beb11098ee,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""14:01""}",2026-03-17 14:01:00+00,2026-03-17 14:01:00+00
7a957918-45aa-4e35-a593-fde127cb0d6e,73abbc35-126b-48ef-ac4b-cf66924b1559,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""19:21""}",2026-03-16 19:21:00+00,2026-03-16 19:21:00+00
bf24dfc3-f1f0-4ecc-b6b4-74ecc1536a37,d8249b92-3841-4a3f-af23-1678614e8659,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""17:38""}",2026-04-09 17:38:00+00,2026-04-09 17:38:00+00
d4210292-b7eb-459e-9514-c059e6a03a86,3d71f36f-278a-4947-a9b8-e228eaa22a0b,booking,"{""content_title"": ""Robotics Live"", ""time"": ""13:01""}",2026-04-10 13:01:00+00,2026-04-10 13:01:00+00
4efd3026-94bd-4b82-8093-b3625584cea3,c293d3b1-4ec6-4f9c-b240-66951b034cfe,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""19:59""}",2026-03-25 19:59:00+00,2026-03-25 19:59:00+00
078c3cac-ba81-4c30-8192-08f02803bf3f,ae2ef6ac-a1ab-4965-8060-c5e1532d364c,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""12:54""}",2026-04-03 12:54:00+00,2026-04-03 12:54:00+00
12660c15-271a-4b5d-998f-54ea9ddb4f9f,2c1a3d2d-7aaa-44f8-af4b-0eb88a2ff28b,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""20:37""}",2026-04-05 20:37:00+00,2026-04-05 20:37:00+00
452452db-f67d-4ca0-81ee-20c3ce5cf977,a174a08e-6562-4e20-a2a3-ea8707604141,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""15:35""}",2026-03-23 15:35:00+00,2026-03-23 15:35:00+00
2b4650d6-8895-4fdb-beb1-f6f76d7a9676,3472bb1f-bddc-4d3e-bd4e-6f6ea9886c46,booking,"{""content_title"": ""Future City Layers"", ""time"": ""10:32""}",2026-04-12 10:32:00+00,2026-04-12 10:32:00+00
dc4c38c2-8d2c-43d4-a7ca-90cd99399de7,132174fa-c732-4ddb-a60d-58ed420bc6c8,cancellation,"{""content_title"": ""Mars Colony VR"", ""time"": ""13:29""}",2026-04-03 13:29:00+00,2026-04-03 13:29:00+00
1fbf1d65-036b-449b-9729-371ff9bb3450,c037def8-2641-4aaa-a9cd-ff92dc9e990a,info,"{""content_title"": ""Mars Colony VR"", ""time"": ""12:16""}",2026-03-27 12:16:00+00,2026-03-27 12:16:00+00
39a2e06f-ce65-40d9-a8ca-42db07f0346e,e103d626-3bb6-43d2-8ce2-ae975d1c11e2,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""09:29""}",2026-04-04 09:29:00+00,2026-04-04 09:29:00+00
0db982c0-5bf6-406f-8e16-0665edf4564b,8147959c-f687-4d38-af95-10742cfe2884,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""08:13""}",2026-03-30 08:13:00+00,2026-03-30 08:13:00+00
6f9e1960-17e2-4f00-bee3-1cdc3934d874,321f965b-b021-4cec-a181-47aee23d4897,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""17:24""}",2026-03-16 17:24:00+00,2026-03-16 17:24:00+00
3ce9fc23-eb23-4b44-8139-c6183bd41ecf,1ce558fb-0578-4ad5-b5dc-92c5de88832d,booking,"{""content_title"": ""Robotics Live"", ""time"": ""20:25""}",2026-04-12 20:25:00+00,2026-04-12 20:25:00+00
96e6227b-8e22-4779-be7c-3f904b294f97,75af8df0-9c55-4642-96d3-c6534caea481,cancellation,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""15:05""}",2026-03-28 15:05:00+00,2026-03-28 15:05:00+00
476326b8-b31c-4844-adb4-c3b6a3993092,a72f3ff0-1fa2-4fab-9110-85178534ba14,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""13:32""}",2026-03-17 13:32:00+00,2026-03-17 13:32:00+00
5aa2e782-4d94-4a7b-adf2-323ce1901ed1,393edef8-4a75-42e6-8139-6214ba1afc54,booking,"{""content_title"": ""Robotics Live"", ""time"": ""13:52""}",2026-04-02 13:52:00+00,2026-04-02 13:52:00+00
51030aae-06fc-4589-9801-d31b96c16cf7,b97c16a3-420c-490a-b1f8-e6c2fa297918,booking,"{""content_title"": ""Future City Layers"", ""time"": ""18:37""}",2026-03-28 18:37:00+00,2026-03-28 18:37:00+00
3e2f4c13-e2cd-4fad-a2b5-1b7a884ff822,d9178bb7-2a19-404b-af60-650277eaee73,no_show_warning_1,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""10:39""}",2026-03-29 10:39:00+00,2026-03-29 10:39:00+00
bba3b2e9-4671-481e-b725-683078ebb1df,12bb176c-92fa-4087-a2b3-1e746a5f4a41,cancellation,"{""content_title"": ""The Clouds Are Up"", ""time"": ""12:36""}",2026-04-04 12:36:00+00,2026-04-04 12:36:00+00
1fdee5a6-c55d-4c83-9519-59ad2f381f52,4e490d35-0731-44ae-9084-cddac927c22d,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""18:59""}",2026-03-26 18:59:00+00,2026-03-26 18:59:00+00
1267d2d0-1870-416a-b99e-1022fd90f9fd,7a8c9b29-717a-46c7-9768-48f59b4f91d0,booking,"{""content_title"": ""Future City Layers"", ""time"": ""12:40""}",2026-04-10 12:40:00+00,2026-04-10 12:40:00+00
ed934fdb-7623-49b9-9354-c90f331336ef,2af85e44-9ff9-4fef-83bf-de7530a6c869,booking,"{""content_title"": ""Future City Layers"", ""time"": ""17:37""}",2026-03-27 17:37:00+00,2026-03-27 17:37:00+00
6826e658-b23c-4bfb-915f-1811158a61b2,77d97a73-086e-4df8-8514-e7f26bee6625,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""20:30""}",2026-04-07 20:30:00+00,2026-04-07 20:30:00+00
94333d74-7997-493d-8840-65503892d864,ac3e95a4-4b20-4bd8-8e6f-3e4551c569c0,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""19:24""}",2026-04-07 19:24:00+00,2026-04-07 19:24:00+00
be8c1df0-21db-4e71-9b04-a390d6e06c5e,f9069bb1-a0e8-4d0e-a0de-c73595239aaa,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""09:35""}",2026-03-14 09:35:00+00,2026-03-14 09:35:00+00
bfb53b48-ce4d-4ade-85ef-c2fa6f2df8af,4edb20b0-49c3-4be5-9629-bc11f7a3562b,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""20:07""}",2026-04-08 20:07:00+00,2026-04-08 20:07:00+00
d6a03dce-26f4-44fd-8a96-611bc8c5b54d,1124ad69-800c-4e31-a45d-7b219d46e676,booking,"{""content_title"": ""Interactive History"", ""time"": ""20:24""}",2026-04-01 20:24:00+00,2026-04-01 20:24:00+00
d1cb66a4-fb7a-4cc5-9d4a-67c7dc07af8f,d8d9573e-2946-4b7c-a428-10382a7bb2ad,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""20:55""}",2026-03-15 20:55:00+00,2026-03-15 20:55:00+00
7c434c0b-ba38-4410-9efe-380d0e913aa4,fbf7a6cf-160e-471e-9154-814666e4275d,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""10:50""}",2026-03-23 10:50:00+00,2026-03-23 10:50:00+00
09e4318d-435e-4292-b55d-8fb814c5b996,d17a8285-e0cc-47b0-b455-2a3c047ee1d5,no_show_warning_1,"{""content_title"": ""Mars Colony VR"", ""time"": ""15:03""}",2026-03-23 15:03:00+00,2026-03-23 15:03:00+00
1fe9ad73-2678-4a66-a0a2-bd922f1383cd,77642c85-e77d-472e-a630-160c6236c157,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""17:31""}",2026-04-05 17:31:00+00,2026-04-05 17:31:00+00
5548b992-e555-4c6b-83a7-b162ca86ce34,2245e4ce-4868-4493-a9c4-6451303b566d,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""11:04""}",2026-03-28 11:04:00+00,2026-03-28 11:04:00+00
fa9e1c5a-067e-4d79-bfe3-1a4175854b8a,1113c9a5-22d4-4207-9490-6f0f138b3c8f,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""08:31""}",2026-03-24 08:31:00+00,2026-03-24 08:31:00+00
523c272c-cbba-4d18-816f-89fcf0473ea2,dfa8bee4-08f0-44f2-87e2-9cd9a473fb97,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""14:04""}",2026-04-12 14:04:00+00,2026-04-12 14:04:00+00
dfa5b710-71f5-408a-af28-b060d8b50b1b,5457b5c4-1f54-4705-a0b5-8b3498339443,booking,"{""content_title"": ""Future City Layers"", ""time"": ""20:58""}",2026-03-24 20:58:00+00,2026-03-24 20:58:00+00
b384cab4-ad95-43db-ad10-585d21bf4ffe,6d8299c9-fdd7-46ca-9753-338e597ddd37,booking,"{""content_title"": ""Interactive History"", ""time"": ""13:57""}",2026-04-06 13:57:00+00,2026-04-06 13:57:00+00
6a2ee589-ebc0-4b98-a493-0c5c8ad89235,df71f24f-fa8e-45d6-ae68-c7ee0bd1f52f,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""16:09""}",2026-03-26 16:09:00+00,2026-03-26 16:09:00+00
b2f94d80-b76d-4169-9451-2c98220ae703,7afcb9d1-d273-41f9-8565-def270a3edfd,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""14:19""}",2026-03-21 14:19:00+00,2026-03-21 14:19:00+00
fb70b509-ee98-4446-8b00-4fa834cc7036,0ebc598a-283e-4e85-87ef-c8c59f4dae96,no_show_warning_1,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""18:56""}",2026-04-03 18:56:00+00,2026-04-03 18:56:00+00
3f8a61d6-fbfb-4bfb-b251-ce651eed52f7,3c76f0e3-485c-4547-9e76-b7a7b21a6457,booking,"{""content_title"": ""Coding 101"", ""time"": ""19:05""}",2026-04-09 19:05:00+00,2026-04-09 19:05:00+00
4c27dddd-ea8e-4bb9-9d80-568ce6d5a057,426e86e3-146c-45e8-8664-3901feaa316c,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""20:53""}",2026-03-20 20:53:00+00,2026-03-20 20:53:00+00
86ab810e-8482-400c-9dfe-a1a93286cd9a,53863bde-95c9-405d-ad5f-fd8773f1428e,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""20:33""}",2026-04-12 20:33:00+00,2026-04-12 20:33:00+00
da1abc12-3199-459e-8acf-89a089ee753d,e725b2a8-b0d7-4159-9c1a-7395aead7836,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""20:20""}",2026-03-25 20:20:00+00,2026-03-25 20:20:00+00
c9063457-bff3-4fbc-9c8c-5818ccf28182,3cc783e8-0dcf-4007-af61-6f38e2c467fd,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""08:14""}",2026-03-20 08:14:00+00,2026-03-20 08:14:00+00
0bfc5d4e-89cd-4eb1-ad3b-ff2943fd41ab,393edef8-4a75-42e6-8139-6214ba1afc54,cancellation,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""13:41""}",2026-03-31 13:41:00+00,2026-03-31 13:41:00+00
2fb1a82a-ec84-48fc-a51d-26ca115e8aa8,896d923d-87a0-468c-948f-9961a4931b31,cancellation,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""17:24""}",2026-04-01 17:24:00+00,2026-04-01 17:24:00+00
78a95a45-577b-4548-9320-fe850897f399,43d41247-2aee-4c74-ac3b-37be7b3404f6,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""15:19""}",2026-04-05 15:19:00+00,2026-04-05 15:19:00+00
7ade5252-dcda-4647-ab5f-2bbd3a6c52e5,bf3a8e89-d735-4b99-8faa-654eda84d122,booking,"{""content_title"": ""Design Thinking Workshop"", ""time"": ""10:51""}",2026-03-19 10:51:00+00,2026-03-19 10:51:00+00
eb6ac393-d4b1-41c0-8b89-583ff428d044,df71f24f-fa8e-45d6-ae68-c7ee0bd1f52f,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""19:02""}",2026-03-29 19:02:00+00,2026-03-29 19:02:00+00
8e4b39e9-b208-43b7-893c-350d030b4e40,ee63f7e6-0a2a-4939-ad49-20dd1b9590aa,no_show_warning_1,"{""content_title"": ""Startup Pitches"", ""time"": ""11:37""}",2026-03-28 11:37:00+00,2026-03-28 11:37:00+00
d78527a7-ddcb-42b5-9b16-37e9d28c1b77,a892e54d-16be-4bf6-99a7-8de3420afc56,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""12:09""}",2026-04-07 12:09:00+00,2026-04-07 12:09:00+00
cf5058e7-5aa1-4bde-997c-2e64fc9169a2,33ffa9b2-1672-4142-aa4b-4467f4a84b2f,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""14:53""}",2026-03-27 14:53:00+00,2026-03-27 14:53:00+00
d58620b0-a57d-4fbe-b042-0b2bd2223882,d17a8285-e0cc-47b0-b455-2a3c047ee1d5,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""09:34""}",2026-03-17 09:34:00+00,2026-03-17 09:34:00+00
d87328c0-0a94-45ec-b653-f6755819fde4,6fd20115-ac17-4bd6-9e4e-ade17819d44f,booking,"{""content_title"": ""Coding 101"", ""time"": ""16:41""}",2026-04-05 16:41:00+00,2026-04-05 16:41:00+00
dd968d18-f767-4536-a7cc-784938a082ea,8e62814c-526d-4ce9-a6d2-df25109e1132,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""10:56""}",2026-04-03 10:56:00+00,2026-04-03 10:56:00+00
d987ea1c-6674-49f0-93ee-3a68b4093d12,df71f24f-fa8e-45d6-ae68-c7ee0bd1f52f,booking,"{""content_title"": ""Future City Layers"", ""time"": ""15:14""}",2026-03-22 15:14:00+00,2026-03-22 15:14:00+00
ea32a99b-77ca-4970-9bad-d7a42efc8015,8147959c-f687-4d38-af95-10742cfe2884,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""20:44""}",2026-03-13 20:44:00+00,2026-03-13 20:44:00+00
d5ebb664-c680-4f54-8963-04667c75d32e,27147332-d8ad-4631-a134-2c386a2b7c46,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""17:36""}",2026-04-12 17:36:00+00,2026-04-12 17:36:00+00
ce3479c6-320d-4e60-9209-edede9db99fd,8e62814c-526d-4ce9-a6d2-df25109e1132,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""12:34""}",2026-03-31 12:34:00+00,2026-03-31 12:34:00+00
4c30dd64-67dc-471f-a019-8675884c2dc7,b97c16a3-420c-490a-b1f8-e6c2fa297918,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""10:15""}",2026-03-21 10:15:00+00,2026-03-21 10:15:00+00
12168d0f-ce6c-4c7c-a26d-4051072b8ef7,0388b60a-a6e6-4161-a081-3aecda990daa,cancellation,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""11:48""}",2026-03-29 11:48:00+00,2026-03-29 11:48:00+00
2a5e2717-0d49-4b2f-ba99-70223403691c,1ffb9f99-4c7d-4b75-ae70-61521f1fb9a7,cancellation,"{""content_title"": ""Mars Colony VR"", ""time"": ""16:40""}",2026-03-22 16:40:00+00,2026-03-22 16:40:00+00
aab21951-070e-4dad-a52d-2e948a26b17f,91193ef4-776e-4c44-aecb-e2a578530dff,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""19:29""}",2026-04-01 19:29:00+00,2026-04-01 19:29:00+00
7c5cffa3-955b-4ff8-90e3-d583bf98b4bc,1113c9a5-22d4-4207-9490-6f0f138b3c8f,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""20:53""}",2026-03-25 20:53:00+00,2026-03-25 20:53:00+00
2b9559f5-fff9-4b0b-abd3-6a21926d9975,1536a266-46bf-448e-b22d-841162e7dd1a,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""18:30""}",2026-03-31 18:30:00+00,2026-03-31 18:30:00+00
a83bd9a6-1ef5-49b0-abd9-57339340d89a,529ec8d1-045c-4a4b-9c06-351a52ae5d9c,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""12:01""}",2026-03-15 12:01:00+00,2026-03-15 12:01:00+00
0b0d1348-9516-458b-b207-2dbf2aa93247,b21fd889-1e9d-46a4-b226-a8ae8f8d5005,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""15:07""}",2026-04-06 15:07:00+00,2026-04-06 15:07:00+00
f9a7ab40-7b37-4557-a1d1-b9b2cff7fc4b,8e7c2c83-6897-4b6a-b96e-7d734faa63af,booking,"{""content_title"": ""B2B Matchmaking"", ""time"": ""16:40""}",2026-03-20 16:40:00+00,2026-03-20 16:40:00+00
6b5b0c6d-bb8d-4056-b138-365a9966f7fe,cf3a66c1-5d0a-44a3-8594-be2d8c2a1f96,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""11:23""}",2026-03-27 11:23:00+00,2026-03-27 11:23:00+00
